Date,AAPL,ABBV,ACN,ADBE,ADI,ADSK,AEP,AMD,AMGN,AMP,AMZN,AON,AOS,AVGO,AXP,BAC,BIIB,BKNG,BLK,BMY,BRK-B,BRK.B,C,CAT,CB,CDNS,CHD,CI,CL,COP,COST,CRM,CSCO,CVX,D,DE,DG,DHR,DLTR,DUK,ED,EIX,ELV,EMR,EOG,ETN,EXC,FANG,FAST,FTNT,GE,GILD,GOOGL,GS,HAL,HCA,HD,HON,IBM,ICE,IDXX,INTC,INTU,ISRG,ITW,JNJ,JPM,KHC,KMI,KO,KR,LIN,LLY,LMT,LOW,MA,MCD,MDT,META,MMC,MNST,MPC,MRK,MS,MSFT,MU,NEE,NFLX,NOW,NVDA,OKE,ORCL,PANW,PCAR,PEG,PEP,PFE,PG,PH,PM,PSX,QCOM,REGN,ROK,ROP,ROST,RTX,SBUX,SCHW,SLB,SNPS,SO,SPGI,SYY,TFC,TGT,TMO,TSLA,TXN,UNH,UNP,V,VRTX,WEC,WMB,WMT,XEL,XOM,XYL,ZBH,ZM
2021-02-09,133.47,88.88,240.58,495.0,140.98,308.15,68.52,91.39,205.82,198.44,165.62,218.83,56.83,42.62,120.73,29.53,268.23,2056.8,651.71,50.66,237.07,,54.41,181.1,154.8,137.56,77.94,191.49,71.67,39.28,342.29,237.48,42.68,75.31,60.75,298.12,187.55,205.77,107.29,78.29,60.78,47.04,271.5,78.54,46.89,111.32,26.71,56.24,20.39,31.91,56.46,56.69,103.12,268.8,18.37,172.22,250.61,185.92,97.2,106.99,497.31,53.45,375.22,257.66,183.94,145.29,123.94,27.71,11.46,43.52,30.27,242.34,194.06,299.49,164.49,327.42,191.4,104.3,264.99,106.59,45.22,43.49,62.27,64.15,232.9,81.41,74.6,546.0,587.14,14.3,34.11,59.17,64.17,54.98,50.68,123.34,28.05,115.73,260.98,68.93,63.21,133.92,495.16,228.53,397.03,114.62,64.96,96.03,52.27,23.5,276.48,51.16,317.74,68.51,42.71,172.95,489.64,285.04,154.78,302.45,185.01,199.18,214.45,73.48,17.86,45.22,54.26,42.88,95.88,149.69,411.7
2021-02-10,133.34,88.86,242.19,499.17,142.83,305.56,68.31,91.5,206.79,200.68,165.7,222.41,56.95,43.09,120.71,29.67,271.45,2089.8,655.88,50.55,241.43,,54.23,181.98,154.0,140.2,79.11,196.32,71.09,40.11,343.2,235.39,40.39,75.54,60.41,299.56,192.03,207.8,109.82,78.42,61.01,47.34,282.9,78.41,46.69,112.37,26.65,55.45,20.49,32.0,56.6,56.27,103.54,269.15,18.46,169.49,249.15,185.38,98.1,107.17,509.26,53.93,384.93,262.33,184.31,147.66,124.45,27.7,11.39,44.01,30.69,238.86,194.75,303.63,164.64,326.49,195.74,104.51,270.96,107.36,45.58,43.5,62.46,64.76,235.91,82.04,75.84,562.5,585.76,14.42,34.43,59.88,65.57,56.79,50.77,123.33,28.21,115.09,259.85,69.58,62.66,133.98,492.07,230.14,397.24,114.63,65.42,96.73,53.33,23.95,278.03,51.24,322.53,68.33,43.47,172.74,488.6,281.21,155.4,310.63,186.36,201.31,215.98,74.11,17.84,45.62,53.91,42.85,96.95,149.88,431.89
2021-02-11,132.77,87.68,242.17,494.53,142.74,304.49,68.44,92.9,208.54,201.44,164.6,222.34,57.17,42.77,120.54,29.53,278.51,2118.48,653.38,50.47,239.36,,54.33,181.14,153.03,139.53,79.25,196.39,71.32,39.89,338.19,236.85,41.44,76.36,59.95,296.87,187.75,208.17,110.59,78.34,61.45,47.66,282.44,77.97,48.01,113.07,26.42,56.11,20.57,32.51,55.63,56.22,103.93,272.72,18.59,168.93,249.06,184.63,97.28,105.91,519.3,53.75,388.98,264.67,185.03,146.88,124.14,27.97,11.47,43.49,30.58,238.82,194.03,301.47,162.79,336.72,193.63,103.69,270.41,106.2,45.4,44.19,62.03,64.53,235.7,82.43,74.99,564.44,594.0,14.94,35.06,59.62,66.06,56.6,50.5,120.47,28.05,114.91,259.78,68.88,64.0,132.31,489.88,227.39,392.58,114.96,65.16,96.13,52.6,24.08,279.08,51.29,321.93,67.9,43.53,171.09,482.6,270.81,156.11,312.82,185.62,201.01,212.48,73.73,18.15,45.09,53.81,43.07,96.41,151.27,433.99
2021-02-12,131.25,87.0,241.65,495.16,146.79,297.93,67.39,92.75,205.39,200.5,162.5,222.3,56.59,43.19,121.24,29.56,278.12,2099.73,640.61,50.35,238.07,,53.75,181.5,153.76,143.52,78.35,193.35,70.49,39.55,334.64,238.86,41.51,75.67,59.71,296.26,186.89,209.01,108.68,75.99,61.07,47.35,275.8,77.33,47.26,113.3,25.92,54.99,20.24,32.4,55.72,55.86,103.37,270.94,17.85,168.14,248.33,184.8,96.48,104.79,530.74,55.12,398.7,266.42,180.51,144.59,123.6,29.2,11.36,44.15,30.58,236.83,192.87,299.37,161.67,332.66,193.15,104.81,269.04,105.67,44.95,43.84,61.96,64.14,234.88,84.1,75.02,556.94,591.32,15.01,34.72,58.45,65.4,55.73,50.02,118.21,27.76,114.42,256.69,68.3,64.56,132.12,492.89,227.4,387.45,114.94,64.81,95.79,52.86,23.78,286.71,51.38,325.13,67.48,42.97,170.21,488.52,267.09,157.88,309.72,186.61,202.97,210.82,72.54,17.64,45.09,53.29,41.83,92.98,151.05,431.52
2021-02-16,132.37,88.32,241.84,500.03,150.35,307.95,67.1,93.9,206.24,205.89,162.7,218.45,55.98,44.32,121.92,30.44,275.0,2112.41,652.53,50.55,244.14,,55.46,183.12,154.78,148.37,78.73,191.25,70.24,41.17,335.67,242.87,41.36,78.01,58.94,298.87,185.51,215.61,108.43,75.75,60.36,47.21,277.07,78.62,50.32,116.45,25.63,57.92,20.43,33.08,57.73,55.56,103.96,278.13,19.08,167.28,248.23,187.07,95.8,105.71,545.0,56.39,406.03,270.0,182.28,146.51,127.6,28.9,11.72,44.19,31.08,237.32,197.01,300.12,162.13,334.48,193.48,105.52,269.32,105.69,45.87,45.58,62.5,66.19,235.94,87.14,74.36,557.29,591.82,15.02,36.15,59.19,66.33,55.86,50.05,117.6,28.09,114.4,262.86,68.68,66.09,135.24,486.66,233.11,387.91,113.25,65.49,95.01,55.7,24.76,299.62,51.01,329.3,67.87,44.58,170.9,504.18,272.67,159.65,305.69,193.09,204.24,213.8,71.86,18.36,45.65,53.15,43.97,94.26,151.54,438.8
2021-02-17,128.23,87.79,240.9,495.41,145.09,306.1,67.03,90.56,203.02,205.34,163.18,219.57,54.58,43.72,123.03,30.49,276.07,2156.05,650.12,50.04,244.14,,54.5,185.54,153.09,145.12,77.52,187.77,70.1,42.19,335.7,246.43,40.54,80.0,58.33,296.37,186.58,209.73,107.19,74.85,60.28,46.51,272.66,77.65,50.56,113.95,25.5,56.79,19.99,32.84,57.82,53.82,104.07,278.15,19.37,166.9,246.91,183.88,95.1,105.72,535.9,55.93,408.36,260.67,178.63,145.09,127.96,28.92,11.78,43.65,30.94,233.88,196.08,296.1,159.91,330.43,193.11,104.45,269.76,107.62,46.0,46.25,61.74,65.11,232.91,84.67,72.16,550.99,580.0,15.13,36.27,57.99,65.08,54.44,49.86,117.16,27.86,113.7,259.13,68.54,67.02,132.35,475.69,230.07,374.09,113.42,64.99,95.62,57.29,24.89,286.91,50.46,322.9,67.74,44.98,169.16,491.9,259.7,158.16,302.04,192.98,199.0,209.58,70.56,18.36,45.25,52.39,44.3,93.61,149.37,440.02
2021-02-18,126.22,88.31,239.91,486.32,145.82,299.0,67.05,89.09,205.73,202.14,164.12,221.48,54.61,43.36,120.58,30.51,274.85,2162.61,641.57,50.73,244.73,,54.93,184.77,154.54,140.2,78.25,192.31,70.5,42.03,334.91,243.83,40.6,80.27,59.25,293.23,185.99,207.12,105.96,75.39,60.14,45.73,272.85,77.21,50.28,114.82,25.63,56.02,20.04,32.82,57.82,54.26,104.62,277.43,18.85,168.34,251.63,184.01,96.08,106.26,537.04,55.16,402.96,258.19,179.16,145.08,128.0,30.34,11.77,43.79,30.87,232.89,196.36,298.02,161.85,325.99,192.5,103.3,268.1,110.11,45.74,46.32,62.41,65.24,233.37,84.5,72.16,549.0,569.96,14.69,35.87,57.97,65.17,53.99,49.82,117.17,28.03,114.25,254.59,68.86,67.16,130.28,478.58,229.4,376.09,112.44,65.16,94.41,57.65,24.39,278.1,50.42,324.57,65.92,45.14,168.33,492.17,260.3,157.38,304.32,189.34,199.6,213.56,71.27,18.3,43.48,52.71,44.69,93.1,147.71,426.75
2021-02-19,127.24,89.07,242.6,487.16,148.3,301.74,68.43,89.75,202.74,202.14,166.41,221.99,54.44,43.99,122.47,30.64,278.54,2244.54,633.5,51.43,244.2,,54.81,186.33,155.04,141.22,79.1,190.15,70.75,40.87,339.11,245.85,40.73,79.75,59.74,301.88,190.46,206.47,108.32,75.58,59.72,45.4,280.4,77.48,48.52,116.79,25.55,53.74,20.31,33.93,57.24,54.44,104.76,278.33,18.13,168.2,253.48,186.4,96.28,107.69,561.21,56.31,401.96,257.75,180.46,145.65,129.65,31.45,11.54,44.34,30.97,234.48,192.37,299.96,163.27,329.84,194.31,101.88,268.39,110.9,46.17,46.27,62.56,65.5,235.25,88.15,71.82,548.0,577.16,14.98,35.31,58.4,66.01,53.77,50.31,117.99,27.94,115.63,255.5,69.04,67.59,131.41,476.93,228.83,385.54,114.33,65.97,95.3,59.02,23.51,272.61,50.79,326.53,66.98,45.95,171.62,483.56,265.0,157.76,306.98,188.27,202.96,210.0,72.35,17.68,43.1,54.15,44.1,92.79,147.09,419.22
2021-02-22,125.06,87.76,237.19,470.48,149.85,301.46,67.35,88.15,201.27,209.37,160.41,221.55,55.25,43.7,124.38,30.86,276.06,2237.3,631.68,50.82,240.89,,55.87,192.18,153.42,138.92,77.61,187.64,69.49,42.18,335.36,242.14,39.63,81.31,58.41,310.84,187.87,201.58,107.42,74.48,58.21,44.92,276.49,78.11,50.29,117.58,25.05,55.31,20.23,33.74,58.95,53.48,102.07,280.82,18.72,163.71,249.31,185.41,94.49,106.09,547.12,56.28,396.91,250.6,180.52,143.25,130.55,30.53,11.67,43.52,31.09,235.02,190.5,295.3,162.09,321.62,190.89,99.38,256.54,109.59,44.78,48.09,61.78,65.72,229.14,87.44,69.46,534.99,566.03,14.73,36.1,58.95,65.4,53.78,49.56,115.4,27.67,113.34,263.69,68.1,69.03,129.11,466.98,228.79,377.14,112.17,64.96,93.7,59.22,23.84,265.83,50.42,326.64,67.63,46.97,168.2,469.35,254.21,156.11,300.21,187.45,197.34,206.72,72.03,18.12,43.08,54.29,44.5,94.28,145.78,408.5
2021-02-23,120.91,89.69,236.12,461.02,145.28,292.41,66.0,83.4,203.3,213.58,156.35,223.21,57.32,42.54,129.07,31.73,281.99,2318.96,627.32,51.48,245.56,,56.03,201.26,158.78,135.54,77.09,195.01,70.01,44.6,332.55,233.22,39.61,83.81,58.98,312.74,186.27,196.06,104.79,75.54,58.91,45.59,281.5,78.59,53.72,120.86,24.84,55.05,19.91,33.03,61.53,53.41,100.1,285.29,19.7,168.41,241.39,187.21,96.42,104.99,534.82,55.01,387.15,247.33,182.19,142.91,134.68,30.56,11.97,44.52,29.8,236.33,191.58,305.32,157.05,332.0,193.6,103.54,258.08,111.79,44.76,49.38,62.43,67.07,222.3,83.25,66.96,525.0,539.34,14.04,35.76,60.42,63.0,53.27,49.44,115.93,27.41,114.23,267.3,70.09,72.23,123.78,456.8,225.22,376.34,115.52,66.0,94.01,59.97,25.45,251.74,50.34,320.32,70.11,48.85,168.17,455.62,220.71,154.48,308.14,187.64,201.07,215.2,71.62,18.28,42.89,52.38,46.53,95.06,151.49,371.01
2021-02-24,122.06,88.88,237.67,463.49,144.51,281.33,66.76,84.33,200.87,211.98,158.34,224.34,57.46,42.23,129.76,32.02,278.75,2314.43,630.89,51.22,245.15,,57.38,202.07,157.92,131.6,76.41,195.69,69.37,44.6,324.94,233.48,39.59,84.11,59.01,320.2,182.05,195.32,102.14,75.16,58.2,45.35,285.24,79.58,54.4,121.36,24.34,58.99,19.98,33.69,62.51,53.17,100.9,287.25,19.51,167.18,235.88,187.1,96.32,105.08,526.23,55.05,377.59,247.91,181.62,143.72,133.43,30.24,11.92,43.99,30.48,242.44,192.88,307.22,155.13,343.91,190.29,104.02,260.9,110.7,43.72,50.28,62.02,67.43,221.99,86.24,66.81,539.8,545.5,14.08,36.23,60.49,62.5,51.85,49.38,115.23,27.3,113.84,269.53,68.79,72.74,123.8,464.83,228.14,377.28,113.24,66.7,92.03,59.55,25.75,248.89,49.95,314.62,70.23,48.19,166.32,465.45,237.28,152.23,306.74,186.74,205.88,215.82,72.47,18.95,42.5,53.41,46.71,94.35,151.83,383.13
2021-02-25,121.81,90.96,243.09,471.24,147.15,294.81,66.66,86.17,200.98,218.77,156.84,226.74,56.99,42.86,133.0,33.11,284.26,2389.63,639.6,52.51,248.07,,58.97,205.01,159.22,138.43,75.62,198.22,68.93,47.15,324.05,236.46,39.9,87.95,58.44,326.13,177.55,193.14,98.75,73.73,57.31,45.86,288.97,80.88,57.79,122.73,24.27,61.25,20.13,33.76,63.98,53.35,102.18,299.06,20.9,169.78,232.77,192.57,98.37,104.64,530.08,56.76,396.36,251.62,183.27,144.37,137.13,30.99,12.32,44.06,30.09,237.7,194.7,305.91,150.38,355.3,191.97,104.06,260.87,111.69,43.95,51.11,61.54,69.88,223.99,89.39,65.83,550.27,550.0,14.01,37.02,60.63,61.67,53.27,48.08,114.79,27.26,113.97,279.12,69.58,74.56,126.67,459.04,229.43,368.38,117.71,69.35,94.61,60.82,26.96,258.85,49.54,319.92,72.38,49.83,168.55,452.52,242.05,158.32,309.08,190.72,212.6,215.8,70.87,19.12,41.63,51.81,48.22,96.07,152.64,383.78
2021-02-26,119.77,90.29,239.58,462.8,145.16,283.45,65.33,83.57,201.26,209.97,154.76,225.48,56.19,42.21,129.67,32.01,278.28,2314.56,624.88,52.17,245.15,,57.04,202.38,154.46,139.06,76.01,194.18,68.99,45.12,318.97,227.4,39.89,84.09,58.04,326.59,177.17,193.26,99.59,73.81,57.73,45.17,285.45,79.87,55.27,120.59,23.75,56.44,19.95,33.64,61.93,52.52,100.89,292.27,20.22,167.82,230.99,188.61,97.48,106.23,522.9,55.38,379.7,247.97,183.06,143.37,133.6,30.44,11.79,43.83,29.74,231.9,197.7,301.31,147.48,348.01,191.38,104.48,255.07,111.11,43.81,49.17,61.73,67.75,223.46,87.65,66.53,546.51,532.5,13.72,35.49,61.47,60.47,52.56,48.07,114.11,27.28,113.12,272.59,69.19,71.1,124.13,454.58,228.94,372.14,113.99,66.88,94.75,59.46,25.51,246.97,49.34,320.45,71.27,47.57,166.43,449.53,233.33,153.69,308.66,191.11,207.52,214.67,71.07,18.46,41.13,51.98,46.05,95.1,154.79,367.95
2021-03-01,120.9,91.0,238.42,465.68,145.64,279.86,64.41,85.37,197.39,210.79,156.39,222.36,55.93,43.31,130.69,31.82,274.42,2343.28,632.97,52.06,246.86,,58.5,201.06,153.39,143.23,75.07,196.36,67.89,45.86,318.68,217.99,39.57,85.9,56.99,334.95,176.86,192.2,98.8,72.67,56.82,44.46,290.54,79.6,52.25,122.0,23.74,58.26,19.97,34.3,63.1,51.67,101.79,292.73,20.69,167.06,231.92,187.42,95.96,104.82,529.68,56.14,385.41,249.68,183.71,142.88,132.91,30.05,11.56,43.16,29.29,232.51,196.82,297.74,147.87,351.52,188.3,103.99,259.4,108.33,44.06,50.18,60.71,67.76,227.68,92.34,66.99,545.57,544.82,13.84,35.77,60.92,60.71,51.99,46.63,114.15,27.07,110.99,275.4,67.76,72.06,124.8,453.24,228.02,370.12,112.39,66.5,98.8,59.16,26.37,249.34,48.68,319.94,71.63,47.59,166.26,449.0,230.04,154.78,312.22,189.63,208.41,212.68,70.41,18.38,41.16,51.28,47.79,95.73,154.58,388.66
2021-03-02,125.45,91.27,242.32,473.03,147.81,285.55,65.64,86.92,198.36,213.87,157.17,226.28,56.44,44.27,130.74,31.94,273.0,2308.73,644.53,52.11,249.12,,59.1,200.49,155.87,147.66,74.82,200.2,68.07,45.04,317.24,216.5,40.19,85.42,57.47,339.49,180.6,195.82,99.95,73.57,57.67,44.68,292.72,80.75,51.63,124.08,23.89,60.01,20.85,34.81,64.22,52.28,102.63,297.23,21.23,168.61,234.49,189.65,96.27,107.32,542.08,57.12,395.29,253.33,186.25,141.4,133.41,30.37,11.7,43.51,29.85,237.89,199.79,297.09,149.4,352.8,188.89,104.07,264.33,109.64,43.78,50.68,60.4,69.28,228.75,91.39,68.77,553.34,559.56,13.86,37.18,62.04,61.25,53.25,47.36,114.05,27.15,110.73,279.53,67.72,71.39,127.07,461.85,234.17,377.23,114.62,67.22,97.63,60.22,26.36,256.0,49.14,324.47,71.99,47.73,168.1,454.75,239.43,157.5,312.82,190.51,210.34,211.81,71.75,18.74,41.14,51.16,47.94,97.22,153.0,439.6
2021-03-03,121.93,89.6,243.95,463.22,142.02,275.7,65.1,84.28,195.32,212.45,154.06,224.36,56.69,43.16,132.41,32.22,267.8,2257.61,643.46,51.35,249.73,,59.36,194.48,156.8,141.17,74.99,202.24,67.58,45.17,311.99,210.98,39.76,86.7,56.98,330.12,173.32,195.75,96.18,73.43,57.42,44.57,292.75,80.3,51.72,126.65,23.78,59.51,20.3,34.7,63.93,52.53,101.99,300.55,20.89,168.98,232.34,189.06,96.08,106.6,524.76,55.15,388.08,248.69,186.61,140.05,134.43,30.3,11.74,43.41,29.69,235.45,194.51,302.74,149.18,350.86,188.45,103.34,258.87,108.31,43.42,50.62,60.38,70.46,224.07,88.46,68.01,545.93,544.29,13.39,37.22,62.14,58.91,53.02,46.73,113.44,27.01,110.64,279.89,68.15,70.42,123.66,454.88,229.53,370.17,108.35,67.67,97.29,60.74,25.99,245.74,48.87,318.66,71.57,47.79,156.47,456.94,229.33,154.41,311.25,190.31,208.59,212.0,71.49,18.96,40.51,50.98,47.75,97.22,151.06,383.0
2021-03-04,118.94,89.3,237.32,446.45,138.33,266.8,65.18,80.23,199.08,207.92,150.6,221.59,57.23,41.68,134.44,32.53,266.57,2248.66,624.63,50.92,251.08,,59.95,196.63,156.57,133.96,75.05,204.34,67.42,46.28,307.43,205.04,39.5,87.63,57.13,321.37,170.36,190.32,101.8,73.77,57.99,45.81,300.15,80.87,53.84,124.27,24.17,62.36,19.85,33.57,67.79,52.54,100.14,300.05,20.88,168.62,229.4,190.19,97.28,105.02,494.9,54.42,377.72,241.67,186.63,138.05,135.65,31.06,11.88,43.92,31.05,233.58,194.91,303.52,144.56,350.95,187.21,104.06,255.07,108.02,42.36,50.5,60.68,71.31,218.83,86.74,64.88,521.5,510.94,12.77,37.8,62.54,56.67,53.72,46.65,113.86,27.61,110.04,278.2,68.15,71.55,120.7,444.14,231.6,370.28,105.24,67.86,96.67,61.27,26.32,235.61,49.14,314.84,72.4,47.64,154.11,440.99,218.6,151.23,312.04,187.27,209.38,207.3,72.02,19.1,39.99,50.15,48.34,96.0,149.62,347.8
2021-03-05,118.19,88.89,233.95,444.88,138.15,270.33,66.18,79.0,194.39,207.31,150.25,221.63,57.27,41.01,136.82,33.34,265.83,2207.78,623.28,50.05,248.89,,60.51,196.5,157.44,130.81,74.3,209.29,67.14,49.75,299.78,208.19,39.77,89.67,56.8,323.86,167.13,187.92,102.47,73.31,57.87,46.72,305.71,82.09,59.0,126.0,24.27,69.36,19.15,33.14,67.44,53.05,102.44,302.26,21.21,170.77,226.05,187.6,96.19,105.69,486.0,53.9,371.41,237.42,185.67,136.27,136.2,30.7,12.41,43.7,31.41,232.42,192.26,301.73,142.52,345.9,186.84,101.97,259.25,106.98,42.64,52.18,60.13,71.54,221.52,85.49,64.27,511.98,496.24,12.52,38.91,63.13,56.33,52.85,47.31,114.2,27.64,109.74,279.27,68.1,73.38,119.39,450.34,230.9,365.36,108.15,68.05,96.49,62.48,27.2,230.1,48.93,318.48,71.9,48.21,152.25,439.92,208.69,148.6,312.85,184.56,207.21,208.23,71.34,19.43,39.67,51.21,50.63,94.7,147.95,345.39
2021-03-08,118.14,89.59,238.98,439.76,137.01,265.21,67.32,78.03,199.31,210.81,150.75,226.86,58.38,40.34,139.29,33.65,270.7,2274.59,630.18,50.97,255.6,,60.71,202.58,160.81,125.07,75.79,214.02,68.18,50.41,303.19,211.76,40.47,92.1,58.0,334.36,168.19,189.67,104.49,75.21,59.13,47.16,315.89,84.11,60.26,128.18,24.31,71.75,19.38,33.59,69.45,53.97,103.58,298.46,22.24,177.56,227.82,190.36,98.07,108.48,498.53,55.0,371.03,235.12,190.48,138.94,135.53,30.9,12.44,44.94,31.63,234.51,197.98,306.21,146.93,353.19,188.61,104.21,264.1,110.01,43.1,52.09,61.67,71.12,223.3,86.51,63.72,514.46,490.78,12.42,39.3,66.1,56.33,52.79,48.58,117.37,27.79,112.42,284.59,68.89,75.3,117.64,455.23,236.32,368.77,108.97,68.85,95.34,61.74,26.92,226.63,50.28,322.35,73.15,48.67,156.71,440.52,200.18,147.58,324.03,191.44,210.36,212.27,73.71,19.33,40.45,53.18,52.11,95.57,148.73,334.99
2021-03-09,116.29,89.28,237.03,437.84,137.9,262.24,69.06,76.73,200.99,209.56,150.9,223.71,58.8,39.34,140.52,32.9,272.59,2350.34,637.76,51.13,258.55,,60.57,202.95,160.84,123.7,77.08,217.53,69.05,50.29,298.29,210.34,41.85,91.44,59.82,334.63,171.72,188.08,108.63,76.24,59.37,46.75,321.4,84.7,58.26,129.29,25.19,68.53,19.51,34.14,68.91,54.8,101.88,295.99,22.35,183.53,235.44,191.69,99.99,107.61,500.33,55.64,370.38,232.51,192.65,138.85,134.67,31.74,12.47,45.15,31.73,246.51,199.26,304.35,152.45,365.47,191.27,103.62,259.75,109.69,43.35,50.85,61.83,69.62,224.76,85.95,64.99,507.31,480.71,12.1,38.89,67.91,56.91,53.49,49.56,117.11,27.84,114.11,282.75,69.33,74.3,116.17,468.5,241.07,376.47,116.07,68.79,96.69,60.52,27.31,226.29,50.74,335.21,72.43,48.05,159.43,444.86,202.73,148.28,329.55,192.78,215.29,217.29,74.72,19.24,40.29,54.02,51.29,96.15,147.62,331.95
2021-03-10,118.89,90.05,240.56,445.73,140.31,269.76,69.37,79.75,202.26,211.51,154.92,224.69,58.92,40.39,137.8,32.89,269.52,2349.56,654.61,51.43,260.3,,60.9,199.61,159.19,128.97,76.64,221.54,67.75,49.63,305.31,212.85,42.42,92.39,60.44,331.33,175.14,188.68,109.0,76.86,59.99,46.99,318.04,82.6,59.06,126.41,25.59,66.95,19.7,35.91,66.71,54.11,102.46,299.1,21.74,178.88,239.79,190.49,99.71,108.61,494.01,57.5,383.7,240.33,189.72,140.55,135.03,32.37,12.27,44.68,31.48,249.26,197.88,302.56,153.61,367.03,189.54,104.07,267.17,109.68,44.4,50.55,61.99,70.96,228.74,87.91,66.24,513.5,497.11,12.81,38.51,68.94,58.11,54.48,49.93,116.74,27.92,112.77,281.24,69.63,72.48,119.16,472.58,241.82,381.67,119.13,68.21,97.54,60.64,26.9,231.38,50.5,331.52,70.63,47.69,160.91,451.49,233.43,152.25,330.48,193.19,213.99,217.3,75.13,18.89,40.31,53.94,51.22,95.59,147.96,347.99
2021-03-11,119.72,90.67,244.05,448.14,139.4,270.92,69.04,79.4,201.56,210.75,155.2,222.97,60.34,40.54,138.08,33.55,263.06,2368.25,659.83,51.31,264.22,,62.77,204.44,160.22,129.14,76.86,220.24,68.0,51.04,314.12,213.13,42.45,93.6,60.4,344.33,176.04,187.78,107.72,76.62,60.08,47.02,315.73,84.15,60.02,129.0,25.66,67.95,19.91,36.72,62.02,53.13,102.3,305.03,22.44,177.54,242.2,194.26,102.13,109.31,495.7,57.24,379.72,243.45,192.61,141.19,136.99,32.2,12.64,44.88,32.22,253.71,197.51,303.98,157.12,375.71,194.97,105.18,266.65,109.25,44.53,52.63,62.1,71.66,226.77,85.55,67.27,512.2,494.49,12.92,40.05,63.45,57.0,55.06,49.82,117.47,28.27,113.65,290.55,69.17,75.07,119.47,467.71,246.13,376.58,115.88,69.27,98.63,61.25,27.58,234.5,50.63,333.73,72.7,47.61,160.18,444.86,233.13,153.01,327.54,195.3,217.68,214.71,75.11,19.33,41.71,53.57,52.28,96.09,150.16,347.99
2021-03-12,117.63,90.39,248.72,443.45,137.78,270.07,68.68,79.73,201.2,214.73,153.75,222.44,60.52,40.21,141.02,34.14,266.66,2329.46,647.94,50.83,262.4,,63.57,200.77,162.73,127.05,78.01,223.23,68.27,51.67,311.92,211.6,42.71,93.6,60.41,342.96,176.94,189.34,108.56,76.91,60.47,47.13,318.93,83.61,60.42,129.68,26.01,68.94,20.02,36.87,59.82,52.87,103.2,310.94,22.14,179.15,241.17,195.63,101.42,108.95,498.91,56.98,383.35,240.37,193.16,140.96,139.43,31.8,12.68,44.53,31.92,251.4,195.96,302.77,156.44,371.46,192.55,103.94,267.67,111.22,44.24,52.45,61.93,73.4,225.85,85.53,67.47,512.5,489.0,12.62,40.13,62.8,56.61,55.31,49.65,117.27,27.86,114.11,292.08,69.91,75.39,118.46,465.71,246.12,379.47,115.25,70.56,97.73,63.33,26.98,230.77,50.64,333.09,72.77,49.01,160.85,449.79,223.33,153.46,330.96,196.25,218.41,214.34,75.6,19.39,41.45,53.58,52.09,96.68,149.83,342.01
2021-03-15,118.61,91.12,247.51,444.4,138.73,267.98,69.22,81.91,200.99,211.87,153.73,220.98,59.59,41.1,140.01,34.24,268.02,2382.55,649.23,51.02,260.31,,64.5,209.82,163.65,125.62,79.51,225.99,68.43,49.66,317.15,210.01,42.79,93.5,60.91,348.18,181.73,187.23,108.56,77.64,61.22,47.62,325.13,83.88,59.2,128.13,26.32,68.13,20.46,37.78,62.26,52.75,101.64,314.74,22.37,182.32,247.52,196.02,101.88,108.83,499.89,57.85,382.53,242.44,194.78,141.38,138.98,31.46,12.77,44.46,32.41,250.18,184.6,306.99,158.72,373.57,194.02,104.97,267.61,110.35,44.47,51.93,63.16,73.7,226.77,85.73,67.75,516.32,490.0,12.83,40.56,62.8,57.0,54.86,50.16,117.66,28.22,114.77,293.97,70.38,74.95,118.61,471.71,245.19,377.32,116.81,71.27,98.15,63.7,26.73,229.48,51.0,332.51,74.07,48.9,161.33,442.57,231.36,153.86,334.47,194.78,217.39,213.71,76.98,19.34,42.15,54.41,52.04,97.19,153.66,347.08
2021-03-16,122.8,92.19,250.82,452.01,141.25,275.21,69.86,83.66,208.08,212.01,155.25,219.15,60.33,42.55,139.27,33.69,261.81,2386.1,650.34,51.59,254.53,,62.8,208.77,162.3,130.31,78.88,227.95,68.26,48.96,313.42,212.97,43.05,90.99,61.38,355.24,180.55,188.99,109.42,77.91,61.26,48.13,323.2,82.78,57.95,129.67,26.46,67.71,20.65,38.62,65.15,53.51,102.68,310.99,21.85,184.15,251.17,198.45,102.29,109.45,520.0,58.35,389.47,246.8,198.03,142.01,136.97,31.89,12.58,45.07,32.55,253.02,183.2,308.89,160.06,372.98,199.4,105.18,274.57,111.03,45.03,51.0,63.7,72.5,228.04,88.64,67.46,524.47,504.28,13.33,39.75,63.78,58.06,56.05,50.25,117.23,28.59,114.88,295.44,69.64,73.41,121.19,483.66,246.29,381.09,118.32,71.86,100.59,62.48,26.35,239.75,51.66,339.99,73.35,47.28,160.9,450.35,234.45,156.33,331.3,193.76,216.89,220.63,76.67,18.92,41.55,54.99,50.39,98.72,150.81,351.99
