Date,AAPL,MSFT,NVDA,AMZN,GOOGL,META,TSLA,BRK.B,UNH,JPM,V,LLY,XOM,MA,AVGO,JNJ,HD,PG,MRK,COST,ABBV,ADBE,PEP,CRM,NFLX,CVX,WMT,ACN,AMD,MCD,KO,BAC,TMO,INTC,LIN,AMGN,TXN,NEE,PFE,HON,MS,UNP,QCOM,PM,GS,NOW,VRTX,BKNG,LOW,RTX,ISRG,LMT,IBM,SBUX,GE,CAT,BLK,DE,ADI,MDT,ORCL,INTU,CSCO,MU,ADSK,PANW,SNPS,CDNS,FTNT,ZM,REGN,BMY,GILD,BIIB,DHR,CI,ELV,ZBH,IDXX,HCA,SCHW,AXP,C,TFC,SPGI,ICE,CB,AON,MMC,AMP,SLB,COP,EOG,PSX,MPC,OKE,WMB,KMI,HAL,FANG,TGT,DG,ROST,DLTR,KHC,SYY,KR,CL,MNST,CHD,ETN,EMR,ROP,PH,ITW,ROK,FAST,PCAR,XYL,AOS,SO,D,DUK,AEP,EXC,PEG,ED,WEC,EIX,XEL
2021-02-08,136.08,243.35,13.7375,168.15,105.175,268.22,290.2033,236.05,326.01,138.9,210.0,202.0,50.97,339.89,46.8,165.7,279.28,130.1,76.17,356.02,109.5,495.39,141.9,239.75,553.41,90.05,48.12,253.72,88.33,213.21,49.94,32.58,497.5,58.36,258.3,237.58,171.43,84.19,35.0,203.4,73.72,204.9975,146.59,84.5,295.5,592.5,217.8599,2110.225,176.26,72.5,255.88,339.38,117.4092,107.23,57.168,194.0,731.41,310.11,150.08,118.79,63.8,394.03,48.89,81.27,308.16,64.5,275.5,137.43,31.402,421.0,506.4,61.35,68.48,267.5,236.18,204.6,,159.325,506.23,177.1425,56.02,126.85,63.2,52.75,326.0,115.6,162.74,224.4799,113.46,211.4,25.4,44.92,57.7,72.83,48.22,43.28,22.2,14.32,19.26,65.8,192.0,194.8,118.95,105.77,34.05,77.65,33.2201,79.99,45.9,83.46,122.7,86.39,404.05,281.745,204.11,245.84,23.705,65.26,98.675,60.31,61.23,73.76,95.27,81.8,43.68,59.595,71.4,86.605,58.3885,63.5
2021-02-09,136.36,241.76,14.365,165.5105,104.0505,265.937,284.7,236.4432,323.32,139.22,206.58,204.36,50.74,336.5,47.244,164.8,278.74,129.1,75.12,359.17,106.5,492.111,140.7,238.31,548.0,91.1,48.2533,256.45,91.341,210.63,49.85,32.9601,493.59,58.8297,257.7,237.235,174.26,83.52,34.8,204.04,73.71,203.95,147.2009,85.8,298.25,592.0,214.725,2086.92,178.3,72.39,256.79,338.5,116.6348,105.75,57.6664,197.0,726.92,316.61,152.94,117.96,62.81,381.0,48.87,83.59,303.0,63.5033,276.48,137.735,31.886,412.0,499.0,60.34,67.78,268.8,235.65,206.78,,159.26,496.04,178.09,55.9,127.0,63.43,52.46,334.0,113.7,165.595,225.1058,113.7784,212.51,25.79,46.34,59.0,75.43,49.08,43.4,22.45,14.7899,19.89,68.1,194.2,201.3,120.215,107.19,33.93,76.78,33.36,79.64,45.495,81.95,120.54,86.16,403.76,276.33,203.31,247.13,23.75,64.5333,101.06,61.1,60.9492,73.83,93.74,80.4,43.8,58.98,71.39,85.475,57.75,62.25
2021-02-10,136.38,244.8,14.4475,165.8,104.4,271.3,282.1133,240.75,331.83,139.61,207.3,203.65,50.83,334.75,47.658,167.44,278.44,128.99,75.29,360.0,105.8999,499.0,140.43,237.52,562.85,91.48,48.5467,257.91,91.47,216.7,50.85,33.04,489.5251,59.19,254.25,236.5411,175.0,84.4,35.0,202.41,74.52,205.34,147.08,86.0,300.75,582.0,213.82,2102.735,177.8618,73.49,262.9933,343.45,117.2275,106.44,57.716,197.3707,730.51,315.0,154.64,118.71,63.71,395.42,46.16,83.85,305.5,65.585,279.49,139.9,32.2,431.8,495.0,60.0,67.14,270.19,238.14,210.8929,,159.77,505.2823,176.5627,56.69,127.99,63.35,53.45,335.02,114.46,164.6057,228.5551,113.9024,214.71,26.2399,47.19,58.63,74.75,49.14,43.6,22.32,14.7899,19.95,67.7,194.0,203.7,120.01,110.0,33.81,76.6955,33.65,79.13,45.2758,82.9118,121.38,85.9395,403.9157,275.7868,204.7,246.6334,23.6441,66.8667,101.1435,61.3482,60.98,73.33,93.2771,79.9,43.92,58.925,71.94,86.33,58.1775,62.0177
2021-02-11,135.63,244.03,14.958,164.675,104.5,272.81,270.1433,239.85,334.08,139.5,207.44,203.06,50.82,341.0,47.1,167.25,278.27,128.26,75.0501,356.9,104.2,494.6,138.988,237.18,567.0,92.35,48.0433,257.49,93.15,214.8,49.65,32.9,487.37,59.09,253.63,237.22,175.1,84.33,34.75,202.29,74.18,205.19,145.98,86.0,303.449,593.0,212.14,2141.76,177.0,72.5,264.0433,343.1,116.8834,106.21,56.8192,197.8,727.99,315.275,155.01,117.25,63.49,399.68,47.17,83.4501,305.05,65.8333,279.04,138.78,32.2009,432.5,493.5,59.99,67.2001,277.0,237.7249,211.595,,161.25,519.3,175.44,55.29,127.02,63.5,53.336,334.6799,111.38,165.25,229.855,113.33,215.01,26.61,46.6,60.11,76.6,49.75,44.7,22.82,14.76,20.1,68.74,193.0,202.55,120.75,110.41,34.5077,76.15,33.55,79.44,45.38,83.605,121.76,84.86,403.4136,274.94,206.0,246.2025,23.9,66.9333,102.07,61.05,61.03,72.92,92.95,80.01,43.35,58.73,72.53,85.165,58.43,62.35
2021-02-12,134.36,243.2874,15.225,162.5655,104.005,269.31,267.0767,238.9326,332.0,139.6,210.0,202.01,49.4,343.2,47.65,165.6,277.06,128.2,74.75,353.0,103.95,494.5,135.07,240.75,554.86,91.5,48.0,258.1,92.28,214.29,50.22,32.87,494.5,60.48,252.0,234.69,178.57,84.0,34.44,201.91,73.75,207.98,144.99,85.105,302.52,583.02,210.6,2123.92,175.7,72.2,266.3233,339.0,115.6788,105.77,56.9184,197.75,717.02,314.0,158.34,118.88,62.45,410.3,47.44,86.1101,299.13,65.185,286.59,143.38,32.35,431.0,496.0,59.96,66.93,278.75,240.5,208.82,,161.28,530.01,174.95,55.44,128.1,63.03,52.68,340.0,111.34,164.38,229.26,113.18,213.79,26.05,46.16,59.11,76.8,49.44,44.29,22.29,14.65,19.18,67.44,190.39,200.31,120.94,108.84,35.53,75.3915,33.3601,78.04,44.98,81.79,123.53,84.93,397.34,272.16,200.98,245.32,23.525,65.3333,97.24,60.79,60.65,72.7036,90.18,78.76,42.75,58.27,71.96,84.0,58.41,61.57
2021-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-16,135.55,245.37,15.1,163.5,105.165,270.31,273.5333,243.99,329.5,143.35,210.6,207.13,51.67,342.0,49.099,166.99,278.5,128.0,75.4,353.5,105.0,502.48,134.2,242.0,556.5,92.84,48.59,257.1,94.0,214.64,50.81,33.9,510.56,61.9,252.04,236.2,180.51,83.41,34.89,204.95,76.1,213.7,148.5001,86.01,309.8,589.98,215.0,2141.56,177.78,72.85,271.85,340.1,115.9751,105.5,59.0616,199.2701,729.36,313.21,164.11,119.67,63.23,417.13,47.34,88.84,307.85,66.22,301.06,148.7,33.138,435.0,489.0,59.93,66.6208,277.16,247.66,209.5,,161.01,544.13,173.46,58.75,129.23,64.73,54.25,341.67,112.01,164.38,227.98,113.16,219.74,27.21,48.09,62.33,78.51,50.99,46.61,23.01,14.96,20.67,71.2,191.4,199.7,119.11,108.02,35.45,76.04,34.0,78.5,45.865,83.13,125.58,85.8,397.26,279.44,203.5,251.6,23.7,65.7,98.77,60.3,60.01,72.18,89.96,78.61,42.21,58.27,70.51,83.05,57.91,61.54
2021-02-17,131.56,241.8852,15.1375,163.12,105.0505,272.0,260.1667,246.0,323.4261,143.59,206.86,202.5285,52.33,340.5,48.302,165.07,274.75,127.77,74.6,352.15,104.85,494.5899,134.5,246.7,554.1618,95.76,48.5067,257.85,90.6101,214.46,50.15,34.1,498.0,61.85,249.1,234.5,179.1,81.15,34.6,203.5411,75.6,213.8836,146.5,85.9573,310.4,574.72,210.5635,2181.06,173.71,72.5,262.3333,335.59,114.4837,105.3032,59.2112,201.81,732.0,313.29,155.06,118.28,62.1091,418.0,46.44,86.74,304.15,65.5,286.65,145.0,32.585,443.5,478.0,59.48,64.4,277.5,239.82,203.169,,160.4497,532.86,173.44,60.8,130.08,64.04,55.65,337.95,112.5399,164.6418,227.2129,115.98,218.05,27.3,49.31,63.6999,80.58,51.92,46.25,23.15,15.15,21.0,70.7765,189.6201,202.7391,118.8,107.5965,35.31,75.92,33.75,78.2289,45.975,81.67,124.5,85.1,383.3,273.1,198.71,249.72,23.3034,64.3667,98.6509,58.6,59.3,71.37,88.4,78.1,41.9,57.99,70.11,81.2203,56.95,60.5401
2021-02-18,128.6,241.95,14.7,164.3,105.25,270.1,260.2733,244.03,326.06,143.6,206.42,203.94,52.6,335.05,47.725,165.76,279.51,128.37,75.8,354.53,106.04,486.0,134.35,245.15,547.31,95.86,46.4167,256.19,88.69,213.15,50.0,34.12,498.5,61.1,247.91,235.81,176.48,80.12,34.81,201.08,74.8,208.92,143.08,86.0,310.0,572.0,213.02,2195.32,176.19,72.5001,257.94,335.41,114.0632,103.72,58.564,201.29,715.0,310.48,158.1,118.6899,61.63,412.5,46.04,86.57,297.71,65.3333,276.0,140.01,33.104,425.0,480.0,60.5,64.86,274.78,239.05,207.36,,156.625,537.362,175.21,61.52,127.86,64.26,55.29,337.0,112.21,164.78,228.8,,215.42,26.64,48.7,62.44,79.4792,51.51,45.67,23.2,15.01,20.25,69.0,190.82,199.0,118.14,106.51,37.0898,74.25,33.68,78.42,46.06,82.42,123.9,84.5,384.61,270.6,198.65,246.704,23.355,63.2267,97.78,59.18,59.36,72.36,89.0,78.47,42.08,57.76,70.05,82.08,56.0,60.8
2021-02-19,130.64,244.34,15.0488,166.805,105.8,270.65,265.3233,244.1,328.62,146.38,209.75,201.33,52.07,338.97,48.89,166.0,283.66,129.6,75.7,357.97,106.6,490.3,135.71,248.63,550.0,95.0,46.0633,257.62,89.63,215.31,50.88,34.28,490.2789,61.9,250.33,233.3,178.28,81.12,34.69,204.12,75.45,208.51,144.85,86.325,310.41,578.0,211.0,2276.5,177.61,73.0,257.6633,338.63,115.7266,105.252,58.4144,202.68,710.0,319.0,159.4,116.07,62.13,413.55,46.49,90.36,301.61,65.8333,272.17,141.12,33.862,422.0,481.99,61.17,65.2,277.7,239.5,205.65,,157.08,559.9,175.06,62.58,128.97,63.99,56.41,339.87,114.49,165.82,228.54,118.0493,216.35,25.66,47.78,60.79,79.25,51.2,45.11,22.4,14.86,19.64,65.9,191.7672,203.8,120.3,108.28,38.4,75.13,33.88,78.98,46.18,83.47,125.5,84.38,397.3199,269.375,200.77,246.5998,23.72,63.2867,97.235,58.54,59.87,72.78,89.37,80.46,42.39,58.375,69.52,83.83,55.66,62.4
2021-02-22,127.9,237.5,14.775,160.85,103.2625,257.64,253.6667,240.6,323.98,147.29,203.0,200.0,52.59,330.99,48.4,161.8761,278.66,126.69,74.35,353.19,105.3999,472.0,132.251,245.1,532.6,96.2,45.9133,252.4,88.39,212.5,49.89,34.32,478.03,62.19,250.21,230.7,176.8999,77.97,34.38,202.55,75.82,207.24,143.5,85.2,315.23,565.04,207.25,2278.0,176.754,72.89,250.5967,333.4,113.2983,102.8,59.9096,208.85,700.92,328.78,162.2,112.79,63.28,405.7,45.5,89.83,300.0,65.4833,265.5,137.83,33.751,407.0232,467.0,60.5,64.12,276.99,231.8,202.45,,155.13,547.38,174.01,62.74,,65.59,56.84,335.8,112.68,164.12,227.87,116.65,222.26,26.13,48.64,62.51,81.45,53.48,46.073,22.8,14.96,20.1508,66.13,189.74,200.88,118.52,107.365,37.42,75.74,34.09,76.96,44.6575,81.58,127.28,85.44,387.2425,279.62,200.2,247.64,23.55,62.8467,99.6,59.52,59.1,71.15,88.18,79.06,41.36,57.59,67.72,82.59,55.23,61.8
2021-02-23,123.52,230.75,14.125,156.35,101.0,257.99,225.96,244.6,328.53,149.8,208.06,202.0,54.8,336.48,46.999,161.52,269.0,126.88,75.0,348.5,106.7,463.48,132.01,236.0,526.0,99.52,45.7333,250.58,83.69,212.01,50.6,35.22,461.0,59.99,250.0,231.47,173.0,74.31,33.97,204.6,77.7,207.5,136.0,86.5,318.0,538.5,213.7,2341.5,170.82,72.49,245.8067,339.62,115.2964,102.1,62.252,219.9,697.78,334.25,156.33,116.88,64.14,397.53,45.3,84.5,290.0,62.5,251.99,136.1,32.628,378.0,458.0,60.6,63.52,280.25,224.98,210.29,,161.06,528.0,175.25,62.48,136.02,65.74,59.26,327.85,110.8,169.06,229.99,118.39,227.12,27.81,51.4,66.85,84.0,55.06,44.9,23.0,15.3,21.15,68.0,187.94,198.4,121.48,103.9,37.1,78.3,32.81,77.81,44.65,80.6942,131.0,85.5,387.355,281.99,201.71,243.5,23.115,62.4,99.495,61.17,59.65,71.13,88.4579,76.28,40.55,57.42,67.75,82.64,55.36,60.925
2021-02-24,124.95,231.18,14.0528,157.9,102.05,263.0,236.9333,245.73,328.51,149.95,211.7,203.0,55.16,350.42,47.0025,162.5,267.48,127.65,74.68,341.79,106.3486,465.14,132.93,235.0,538.0,100.19,45.1808,254.36,84.15,210.9,50.55,35.72,461.71,60.25,258.51,231.05,171.65,75.0,33.92,205.0,77.78,205.785,136.5,86.52,319.71,544.89,216.25,2338.52,170.39,74.15,244.7303,346.5,115.3442,100.98,63.548,220.66,703.56,338.0,156.88,118.93,64.4,386.0,45.34,88.21,289.98,63.6667,248.0,132.0,33.678,380.0,465.0,60.7,63.14,279.1,224.89,212.67,,161.9435,527.0,174.59,62.5,136.67,66.9,59.14,323.88,111.73,169.22,231.09,118.43,226.74,27.84,52.212,68.09,86.1824,55.87,45.2649,24.0,15.4078,21.0,71.1,186.66,195.55,119.83,102.82,37.14,78.73,33.15,77.6,44.0,80.68,131.1,87.4,387.32,286.255,201.5,245.41,23.33,62.12,98.55,61.74,59.0,72.15,89.1,78.13,41.0,57.5,67.82,83.5601,55.725,61.42
2021-02-25,124.7,232.3,14.075,156.8145,103.163,262.1039,241.3019,249.3,331.0,155.1,218.25,202.2616,57.16,365.8,47.475,164.26,261.0117,127.55,74.75,340.74,108.9921,473.0,131.8012,238.85,547.4,104.4,44.46,258.56,86.16,213.55,50.63,37.09,455.0,62.4899,253.05,229.11,177.19,73.9,33.81,210.25,80.85,209.75,140.32,87.56,333.0,549.0,216.75,2450.0,163.08,77.19,252.1833,347.17,117.5908,104.1,65.4416,222.77,713.77,344.37,160.48,118.25,64.57,407.18,45.54,91.76,293.71,61.4367,257.98,138.9,33.7705,380.25,463.8,62.55,63.52,281.84,223.01,214.465,,162.99,529.86,175.985,65.07,140.64,69.6,60.82,330.44,111.45,170.32,234.08,119.38,233.28,29.55,55.02,73.38,88.0,56.89,47.1,24.05,15.8,22.535,74.5,188.52,190.7002,122.92,99.0,37.61,81.04,32.8,76.57,43.54,,132.68,88.97,377.37,296.45,203.755,247.03,23.23,62.3533,101.45,61.24,58.5,71.78,87.3,77.23,40.11,56.09,66.76,81.85,56.49,59.97
2021-02-26,122.61,231.68,13.7198,154.8,101.75,257.51,232.6667,244.7,330.38,149.44,213.92,205.5,54.69,356.0,46.597,163.4,256.74,126.93,74.56,335.2765,107.6499,463.06,130.57,227.7,551.99,100.6,44.05,254.35,83.44,210.55,50.34,35.3,453.07,60.84,245.61,228.89,172.07,74.45,33.79,204.03,77.8664,208.57,136.8,86.48,325.0,535.02,214.46,2329.99,159.3,73.6599,247.2633,340.0,117.457,103.61,63.2488,220.99,694.0,346.75,156.02,118.01,65.49,391.31,45.65,89.3,279.0032,60.45,248.26,140.08,33.636,370.0,455.0,61.98,62.72,277.26,219.27,209.34,,,523.455,174.6,62.72,136.43,66.47,58.0,331.365,112.99,165.26,231.71,117.92,223.54,27.93,52.18,69.25,83.8,54.49,44.97,23.33,15.17,21.72,68.74,186.7312,189.85,119.15,99.5,37.47,80.25,32.4,76.405,44.0,79.89,130.5,87.79,379.93,287.97,202.49,244.69,23.295,61.1133,99.715,60.42,58.06,70.87,87.14,76.45,39.18,56.05,67.34,81.555,55.9,60.02
2021-03-01,123.75,235.53,13.8928,156.4,102.25,261.22,229.9633,247.0,333.42,150.0,214.8,206.75,56.46,353.85,47.8,161.4,260.3299,124.33,73.37,334.8199,108.72,465.0,130.05,220.2,545.2,102.64,43.8333,254.52,85.86,208.2,49.42,35.69,454.5,61.49,247.02,225.51,173.53,74.77,33.68,204.5,78.18,209.0,138.4,84.14,323.02,548.44,212.5,2377.24,161.9,73.2,250.43,333.94,114.8184,108.65,64.096,219.3,707.0,355.6,157.5,118.26,65.05,396.51,45.26,93.5,280.23,60.665,249.73,143.0,34.2,383.0,454.44,61.62,61.84,273.1,223.2613,210.66,,165.165,529.0,175.1,62.76,136.66,67.94,57.7,332.86,111.25,164.18,229.83,115.94,223.76,28.45,52.78,65.93,85.1181,55.5601,45.4,23.12,14.92,22.17,71.2,186.04,190.39,119.01,99.62,36.69,80.27,32.45,75.75,43.87,79.25,132.1,87.1,380.645,294.05,205.0,246.405,23.395,61.0267,101.24,60.655,57.45,69.0,86.29,75.55,38.9351,54.49,66.25,81.02,54.57,59.0
2021-03-02,127.94,236.2643,13.8375,156.9005,103.4805,264.2,238.8333,249.5,335.21,150.02,216.5,208.24,56.55,361.87,49.262,159.8,261.62,124.5,72.79,333.5,108.7,470.0,130.93,217.9999,549.0,102.05,43.9467,255.01,86.39,208.5,49.99,35.67,460.94,62.78,251.85,227.23,177.95,76.37,33.72,206.83,79.3,209.0,139.6999,84.95,330.67,556.0,212.04,2334.35,162.5385,73.99,251.6924,334.56,115.392,107.0,65.94,219.5,717.09,359.25,159.38,117.87,66.28,405.57,45.74,94.47,285.7,61.2317,255.8,146.93,34.678,441.0,463.015,61.6,62.29,272.49,226.13,216.1,,163.425,541.315,175.86,63.97,137.6929,69.22,58.15,337.0,113.74,166.24,233.925,117.02,228.39,28.8,52.62,65.1,84.6,55.9,47.46,23.64,15.15,22.95,73.8,189.2,193.12,119.15,99.99,37.06,80.74,33.0,75.5,43.72,79.2252,134.34,88.38,387.02,296.935,206.925,251.95,24.08,62.3733,102.15,60.855,57.97,69.96,87.06,77.06,39.12,55.21,67.07,82.92,55.3,59.05
2021-03-03,124.61,232.06,13.3875,154.105,103.1325,259.35,228.15,249.98,332.72,151.0,215.6,205.9999,56.47,362.0,47.7029,159.2958,260.3001,124.75,73.13,328.65,108.0,464.27,131.4222,213.53,545.01,103.4,43.4267,258.09,83.91,208.36,50.03,35.82,464.99,60.5,251.37,224.0,173.0,76.09,33.5106,206.755,81.3,210.18,136.15,84.98,332.65,544.64,212.0,2315.0,163.1,74.75,248.69,339.18,115.392,106.73,65.192,215.7,716.35,351.0,154.34,117.14,66.6,398.89,45.33,92.47,275.7859,59.0,246.54,141.69,34.622,380.0,453.9,61.15,62.65,271.644,225.5,218.7,,161.085,525.54,177.66,64.03,140.0,69.4,58.14,329.36,112.8156,167.82,231.815,115.42,227.04,28.49,52.65,65.0,83.0,56.09,47.28,23.9,15.18,22.37,71.74,175.01,186.13,113.9999,96.6,37.27,80.54,32.62,75.26,43.25,79.03,134.5,87.52,379.71,295.95,207.15,248.93,23.62,62.3333,101.0,61.05,58.0,70.0,87.5,76.4,39.2,54.62,67.5,82.07,54.67,58.66
2021-03-04,122.13,227.27,12.8067,150.65,100.5075,255.92,219.0167,252.04,332.87,153.1,214.0,202.45,57.1401,359.52,46.3,155.87,257.0,122.93,73.21,324.48,106.7,447.0,128.64,205.99,521.0,104.52,42.5633,253.415,80.68,206.2,49.84,36.33,447.31,59.9,248.08,227.395,171.78,72.6,34.29,207.24,81.87,206.25,132.6,85.01,334.33,516.0,208.78,2260.39,158.22,75.1,240.16,340.37,116.8451,106.49,69.3296,213.3249,698.0,343.03,149.65,118.195,66.83,386.51,45.0501,89.25,269.3,56.3883,235.38,133.7,33.258,345.8,447.92,60.59,62.52,266.5,217.3588,220.0,,159.73,492.83,175.115,65.54,142.98,70.6435,58.48,326.64,111.9,167.5,228.755,114.0,222.56,28.7099,54.12,67.42,84.45,56.59,48.83,23.97,15.22,22.5,76.5,174.08,182.89,111.27,101.49,38.0,81.07,34.16,74.77,42.3,78.87,135.55,89.1142,380.23,296.17,207.5,249.135,23.015,63.6484,101.0,61.845,57.52,69.4,87.46,76.27,39.54,54.37,67.49,82.45,55.83,58.01
2021-03-05,120.25,227.6,12.425,150.0,102.5,259.4,207.7533,249.6959,335.6,153.53,212.97,201.4,60.1,352.2,45.0,153.8,251.9,122.99,72.43,315.0,106.0,440.11,129.1,206.5,515.99,106.95,42.6667,249.57,78.06,205.51,50.2834,37.28,443.96,58.73,244.6,223.5,166.37,71.01,34.34,200.07,82.82,203.0,128.92,85.1,335.71,492.75,208.0,2220.0,154.5,74.75,237.6567,339.5,115.2008,105.33,68.8304,213.1,690.0,340.5,145.92,115.06,67.0,374.43,45.14,85.9,268.0,56.1667,229.3,129.97,32.782,344.0,451.0,59.49,63.34,263.45,216.71,226.0,,157.85,486.0,178.36,66.4,144.98,71.15,58.18,330.77,111.7,168.0,228.275,114.135,220.68,29.32,57.28,73.35,86.6,58.0,49.18,24.59,15.96,22.75,83.8001,170.49,179.0,112.55,102.0,37.41,80.01,34.29,75.19,42.64,78.1605,136.0,88.5,375.41,295.18,205.4,249.335,22.125,62.1733,99.6,61.655,57.5,68.3,86.8373,77.5,39.77,55.01,67.205,82.445,58.0,59.15
2021-03-08,120.95,230.69,12.5,150.7,104.508,264.46,198.8,254.0,347.69,152.0,215.8199,206.67,61.35,360.75,45.014,156.8,254.37,125.97,74.7,318.29,106.63,439.51,133.06,213.9,513.0,109.989,43.2233,251.6,78.15,207.6,51.14,37.2099,446.73,60.49,246.86,226.7,166.41,71.22,34.47,206.49,81.65,210.0,129.1,86.02,329.1,489.6924,212.99,2312.01,159.54,75.49,237.1933,341.3999,117.3327,105.0,70.1272,220.49,699.85,351.0,147.5,118.26,70.01,379.31,46.15,88.51,266.59,56.0033,226.18,124.94,33.6,334.0,461.29,60.39,64.49,267.14,219.39,231.49,,158.5,499.45,184.3,62.9,147.74,70.83,58.8,334.84,114.61,171.47,233.535,120.0,224.0,29.25,58.67,75.43,88.0,57.74,50.05,24.66,16.0,23.9901,87.0,175.0,179.0,113.87,104.54,37.6964,82.01,34.46,76.06,42.94,79.57,138.47,91.89,379.97,301.807,211.9846,252.53,22.54,62.6267,100.36,62.8,58.59,69.76,88.5,78.4,39.6,55.75,68.93,84.6,57.8,61.92
2021-03-09,118.92,232.7,12.0373,150.75,102.65,261.28,201.1667,259.46,350.0,151.63,220.49,208.0,60.54,371.5,43.766,156.85,260.0,127.2635,74.59,314.0,106.8,435.45,132.9929,212.94,507.95,109.6,42.9167,252.455,76.67,209.0,51.59,36.69,444.05,60.97,260.35,229.05,166.0,71.97,34.51,208.0,80.38,212.7,126.2,86.55,331.17,478.97,217.0,2389.03,163.69,76.21,231.3967,342.8,119.8853,105.93,70.6744,221.81,706.66,354.99,148.5,116.5,72.53,379.95,47.63,88.08,261.97,56.6667,225.0,123.1,33.99,326.01,467.18,60.51,65.46,272.6,,236.25,,157.59,498.87,190.33,64.26,150.1,71.33,59.21,349.87,114.02,173.02,230.65,117.59,224.21,29.86,58.74,73.43,88.42,57.1,49.74,24.23,16.2,24.3,84.05,178.19,183.5,120.38,108.8,38.74,82.5,34.88,76.66,43.525,81.83,140.21,91.91,387.76,299.99,213.56,259.52,22.555,62.5333,100.99,63.73,59.91,72.2999,90.86,80.87,41.02,57.32,69.55,86.78,57.425,62.65
2021-03-10,121.46,235.1,12.6625,154.35,103.0,267.7,231.9133,260.9,352.81,152.8,221.03,208.7,60.14,378.99,44.59,159.0,265.41,126.3,74.89,319.5,107.5,442.35,132.77,214.5,508.0,109.55,43.0567,256.03,79.52,208.98,51.06,36.52,454.22,62.97,264.6,230.19,171.47,74.71,34.5599,208.05,81.2,212.08,130.49,87.0,332.21,497.15,217.3,2379.35,167.5,74.8,238.44,338.96,119.8757,106.84,68.2832,217.2,730.32,353.0,150.1,117.05,72.18,393.71,48.04,90.0,267.55,58.365,229.09,128.89,36.0,349.5,472.03,60.94,64.7,267.01,216.3,236.785,,156.12,495.21,185.71,64.19,145.54,71.44,58.72,342.99,115.08,170.215,231.535,117.26,224.55,29.38,58.39,74.1199,86.1699,56.42,49.1,23.85,15.83,23.51,81.01,180.0,187.28,125.72,108.0,39.35,79.27,34.49,75.27,44.31,80.63,137.0,90.33,391.445,297.43,210.96,259.565,22.94,63.5867,100.8,63.57,59.5999,72.52,91.165,80.85,41.48,57.65,69.53,86.695,57.53,62.33
2021-03-11,122.29,235.0,12.8688,154.95,103.2645,268.28,232.0,265.85,349.76,155.41,224.18,206.01,62.02,385.0,44.842,160.17,267.25,127.68,75.0942,329.31,108.5,447.1,134.1,215.5,511.0,112.06,44.2933,260.0,79.2,213.41,51.38,37.44,447.0,62.91,269.45,230.0,171.0,75.0,35.0499,212.91,83.15,213.5,130.6,86.9689,342.06,485.2,217.0,2413.66,170.0,77.09,242.3367,342.53,122.4665,108.34,63.448,221.53,732.52,364.03,150.01,118.61,67.9,390.19,48.48,87.63,268.01,56.5,234.0,128.47,36.8,345.0,471.0,61.1,64.13,262.41,214.04,237.6856,,159.91,494.73,185.31,65.61,146.01,73.87,58.7,346.0,116.17,173.15,229.54,116.43,224.83,30.21,59.72,75.98,89.39,58.69,51.21,23.89,16.33,24.2,83.2499,179.38,188.61,121.51,107.78,39.32,81.45,35.18,76.05,45.3072,81.03,140.04,91.935,386.9856,308.15,215.0,265.55,23.065,65.3333,101.17,65.5,59.98,73.29,90.585,81.16,41.94,57.87,70.38,86.7907,57.77,62.0
2021-03-12,120.01,233.71,12.7198,153.5,103.55,269.91,224.1,261.62,353.98,156.0198,225.59,205.99,61.48,384.11,44.598,159.613,267.27,127.2,74.18,328.0,108.02,444.25,132.55,213.47,513.0,111.65,44.1667,263.0,79.9,211.93,50.64,37.75,462.1,62.45,266.56,230.2,173.37,74.92,34.67,213.25,83.99,214.8,129.8,87.19,345.1,493.3,213.01,2360.61,170.0,77.25,240.3733,341.5,121.4245,106.7,61.3048,219.5,718.25,364.0386,148.75,118.13,67.12,393.32,48.51,87.56,268.23,56.6667,231.56,126.5,37.208,345.05,466.62,60.45,62.33,264.11,217.0,240.0,,160.49,498.27,185.21,67.25,149.0,74.43,59.7,344.38,115.14,172.52,228.3,118.59,225.5,29.3,59.91,75.46,88.0,58.16,50.7,23.91,16.34,23.93,84.7,179.0,189.5,120.03,108.0,38.32,81.29,34.99,75.77,44.59,82.37,139.23,91.23,390.27,309.002,214.495,264.985,22.97,64.2933,101.55,65.4,59.3,72.4,91.23,79.77,41.44,57.23,69.93,86.7,57.75,60.93
