Date,AAPL,MSFT,NVDA,AMZN,GOOGL,META,TSLA,BRK-B,UNH,JPM,V,LLY,XOM,MA,AVGO,JNJ,HD,PG,MRK,COST,ABBV,ADBE,PEP,CRM,NFLX,CVX,WMT,ACN,AMD,MCD,KO,BAC,TMO,INTC,LIN,AMGN,TXN,NEE,PFE,HON,MS,UNP,QCOM,PM,GS,NOW,VRTX,BKNG,LOW,RTX,ISRG,LMT,IBM,SBUX,GE,CAT,BLK,DE,ADI,MDT,ORCL,INTU,CSCO,MU,ADSK,PANW,SNPS,CDNS,FTNT,ZM,REGN,BMY,GILD,BIIB,DHR,CI,ELV,ZBH,IDXX,HCA,SCHW,AXP,C,TFC,SPGI,ICE,CB,AON,MMC,AMP,SLB,COP,EOG,PSX,MPC,OKE,WMB,KMI,HAL,FANG,TGT,DG,ROST,DLTR,KHC,SYY,KR,CL,MNST,CHD,ETN,EMR,ROP,PH,ITW,ROK,FAST,PCAR,XYL,AOS,SO,D,DUK,AEP,EXC,PEG,ED,WEC,EIX,XEL
2025-01-24,54697900,15549500,234657600,25890700,23877500,19065300,56427100,3070300,3671200,7666300,4327500,4170600,14235900,2472900,25387800,9887300,2369800,6199800,12244800,1562400,5584900,2631800,4509600,3299100,4550400,8003800,14973800,1827800,31570300,2523000,19244600,24655100,1156500,66300600,1547800,2008600,15856600,24588500,31300200,6332900,6475500,4048500,5825800,3685700,3183500,917700,1647800,240000,2021600,3483000,4357700,759400,3232900,6957100,7835700,1938200,731300,1400800,3929200,7349500,12147200,1901200,17232900,19743800,764100,3093900,880500,1392200,4139600,2100000,1021800,12677500,5409200,1302700,1911300,1398100,1551400,1870400,638000,3031300,6665500,6260100,16025200,6377300,950400,1944800,1821400,1055200,2024200,367700,19431100,5962100,3178800,2196700,4319400,3080300,4653600,12773500,13047000,1940300,5868200,2207600,1993600,1904900,9830100,3675300,3979700,5482900,9044000,1208400,1970800,2725900,385400,493400,828400,720300,5110400,2406000,1066200,1458400,6574400,4277100,2695300,2140300,5362600,2211300,2597000,1898100,4892400,3110200
2025-01-27,94863400,35647800,818830900,49428300,41728900,28399200,58125500,4535600,4263000,7522300,6636500,3915200,15926700,3074600,90569400,15152300,3699200,9170800,15093400,3044700,6985200,5086300,9820600,15661100,4634200,7141000,18880600,3855600,61067900,4343000,20742900,44260000,1727800,83582100,2833400,3493200,11771300,19128900,50648600,3110600,6460700,4537400,15632600,7645000,3351700,2241300,1613600,299600,2178700,6207800,2441600,1948600,4898400,9654900,7674800,2964400,662500,1418500,7088000,9164300,42201600,1985500,33730300,50696200,1365500,6113100,1840200,3680700,4245500,2259100,1051400,10882600,7914200,1662700,2748500,1918000,1961100,1953100,1876200,2805800,6983900,3099100,12782800,4999800,994700,3136300,1776800,1253500,1663400,380900,15306200,6831000,3187300,3029900,2291800,5436300,18513300,37477200,14329800,1773100,5331600,2762100,3010000,3156500,10534300,4931000,4123400,5164800,10112200,1552800,10210600,4261800,748400,694700,1011400,718000,5358800,3213900,885200,1112200,7700200,6517600,3585100,5428200,12159400,5554800,4043800,2826700,8062200,4142600
2025-01-28,75707600,23491700,579666400,41587200,24157900,20950100,48910700,3261300,3162700,7375400,5999600,2808800,15862000,2727800,50316000,10320600,2818300,6716300,12840900,2166400,5603700,5376400,6349700,12099300,3434000,6425400,14641600,4052700,40554800,3180100,14956000,27156600,2156800,73411400,2158400,2735500,8720300,16630500,40589600,3599200,5885100,3167200,8720200,5102100,2338000,2437700,1159600,331000,1459100,8451600,2332100,4023900,4485400,14736500,4858800,1788900,1083000,1642400,3748600,7961100,20319300,1675000,25473300,34793600,2088900,8753500,1606500,2262000,4380100,4971800,640100,9232600,7406100,1301700,4273700,1610200,1885000,1458200,1333800,2498600,9057200,2431300,16521700,3848100,1010300,2532300,1627200,1099900,1839400,529300,16077500,4742100,2386500,3025400,2204700,4488800,9580300,23941400,12717000,1731200,4141500,2721500,2752700,2508500,8273000,9594900,3890700,4790700,6380300,1265600,8863800,3647900,686000,760100,905300,780200,5158200,4427400,957500,1397000,6138500,4576000,3664600,3524300,9471900,3509500,2470600,2854900,4838600,3043600
2025-01-29,45486100,23581400,467120600,26091700,18218300,21377800,68033600,2524200,2737600,7684900,5087300,1827600,12345500,2549000,32533700,7156400,2384900,4850300,10225500,1713700,3748300,2997600,4874100,6266700,2930700,5630600,11261400,2345600,40199100,2358300,11325600,23681500,2884300,86506800,2631100,2454900,4183800,9496700,34418200,1916300,5719800,3026900,5118900,3869400,1918900,2619400,1026500,179100,2092400,5179000,1597900,2396800,7079800,40769300,5595800,2675800,808600,977000,2258500,5514700,9866600,1457500,17925300,25342800,1083500,6847800,891600,1395400,3124500,2200600,522800,6780900,5593500,1484400,11407400,1793800,1418400,1838400,876400,1142200,8717900,2155400,10573000,5712500,947500,2592800,2317000,952300,1668900,797900,12734700,4130600,1852900,1720100,1785400,5078000,7162400,14620600,16515700,1316300,3279200,2229100,2331500,3297900,5710100,7762100,4727700,3225900,7083600,1500100,4291600,2188900,691300,1033000,815200,401200,3501400,3747200,727200,1513000,5771800,3611500,2744200,3345800,5796500,2915600,1935900,2358400,4849800,2447300
2025-01-30,55658300,54586300,392925500,32020700,24354700,29322900,98092900,2552200,2924700,8753500,8081300,2643000,14346300,6005200,42449500,8911000,3081300,4136500,10164700,1788200,5209200,3290100,4671300,7591100,3867800,6931900,11012200,2218600,29788400,2125200,13201000,31199900,3349700,108167000,2545900,2556100,5807100,8639200,32289600,1813400,4545700,2490500,6010600,3241700,1812800,6207500,1167300,237000,1630400,4343600,1986700,1911800,15381900,15023000,6282100,4234600,532100,1122300,2976400,5101600,14981700,1219700,17079000,22497100,1255600,4451200,741000,1377600,4168500,1699500,771800,8128600,5020500,1110800,6668000,5487900,1484200,1261300,518600,1201700,7192600,2517400,10775500,7772400,771400,1941700,1556000,2370000,2709000,1173800,10171100,4046900,2025200,3878900,2084400,15943500,6501500,16858900,9818400,1284500,2792000,2240400,2067900,2025700,9714200,5146200,3699800,5415300,5344300,1928800,4758500,2441400,1153800,1113900,1166300,845400,5885400,2834300,1197600,3225300,6408100,3170900,2204800,3590700,5755800,2923200,2274000,2007000,7986900,2704300
2025-01-31,100959800,34161900,388161100,36110200,32001100,19303900,83283600,5439800,4120500,7193800,8624100,2561600,20376500,4505100,41104700,8457800,2761000,5464700,11420200,1873800,11926500,4684300,4905500,5778000,3615100,16726800,16391200,3104400,40463400,2556500,12096800,30388900,2165700,117081700,2816500,3799900,6333700,10708600,37307000,2481600,5502700,2987200,7800500,5331200,1995100,2866700,3647000,245200,1735100,5569300,1826100,1473800,7199800,19136900,5507800,2858000,957600,1400700,3486400,7215400,8704600,1640100,16554200,20492100,1285300,4824300,1095000,1297200,4089800,2861500,943800,11342000,9419400,1402200,4785800,3531900,1184000,1341800,912300,1254800,7663700,2033400,12818300,12372000,1256800,2624000,1583300,1351200,2346000,797700,13105300,6264900,3427700,7253700,2721000,5956400,7581300,21419100,11606000,2917300,4056400,3127900,1753600,2668200,7489800,4673400,4468600,11099000,4937500,3425100,6485100,4718900,1158100,1334300,1253900,873300,10466400,2024700,1983300,2674700,4685500,4289200,3537800,4912700,7144100,1854400,6072700,4608000,12046700,6442300
2025-02-03,73063300,25679100,371235700,37285900,27838300,21415700,93732100,4232000,4083600,8381400,8004500,2808800,14623200,3195500,24507300,6687500,2896200,8668600,13363900,2751000,9830000,3348700,7196200,4549400,3724200,7605000,20484200,2792900,34586100,3048800,12067900,36497700,2135600,77523100,2701200,4473500,6311500,9128300,49626200,3220600,5307000,3962300,7447100,5633200,2102600,2016000,2189200,251600,1862000,6067300,1830800,1476300,8408500,8894100,4678300,3079300,1502200,1397700,4483500,5800300,8250600,2244500,20375700,18607900,1447600,6448300,765400,1451600,4943900,1465500,1009200,13978200,10515600,1110600,5787800,1966300,2031200,1859600,1508800,1532200,6524800,1997200,20998500,7494100,1839000,1986600,1454300,1337100,2677900,570300,12507600,5948600,2871700,5210100,3175800,4699600,6018800,12768300,11227300,2217700,6330500,3853300,2587300,5208300,9096000,3914800,8647500,6877800,6175600,2514100,3304100,3850900,892400,856300,1300500,861300,7588600,2439100,1795100,2475400,6165300,3921600,4830200,2659300,7638500,2065500,3234900,2500700,6874500,2916900
2025-02-04,45067300,20532100,256550000,29713800,43856400,13826300,57072200,3238400,2869900,5626000,5532600,4299700,14835700,2638900,23768500,9645000,2150800,6410900,50837600,2001600,7377800,2647700,12804900,4965600,6000100,8458100,15201200,3166600,69412100,2976900,15678000,32894000,2097400,54098200,2503800,3262400,5785700,10574700,68748300,3442900,5997300,2895100,5457900,5237700,1743400,1918800,2029500,261800,1976300,4036800,1416100,1234200,6077700,11123700,5413800,2709800,931100,1045500,4651500,5196300,6777000,1737500,12742700,12827500,884400,5554000,859400,1039300,3900000,1450800,1654500,11718500,6156200,1055800,7520600,1836800,1349600,1178600,824500,1133100,5225900,1884100,13417700,4684500,1232700,2472400,1478400,964900,4763400,573700,12752000,5310900,2161900,3756000,5832700,4225900,5465500,12009200,12147300,1991400,4376200,2545100,2036500,2310600,11292700,5480000,5315400,4073100,9208200,1622000,2346700,3209600,768100,527900,1331600,632000,6591600,2274200,2556400,2227100,4716200,9350800,2087900,2126200,5255100,1574300,2186500,3568900,4422300,2716300
2025-02-05,39620300,16316700,262230800,38727300,70373900,17778200,57223300,3782800,4621600,5704400,4939100,4578900,13364400,2404700,29196000,8947000,2212100,7536800,21670600,2047600,6449600,2937800,9248100,4521000,3993400,6533700,15926700,3463400,110385200,2362900,10686800,27696600,1348800,66059200,2696500,5890600,5939800,9026100,50426800,4596900,5871200,2436900,15197800,8403500,1908200,1339200,1557500,218600,1693300,4881500,1521400,1139700,6165100,12826000,3239400,2134200,710200,1084600,4515700,5181100,7866700,2134400,18997400,15660000,947700,3821200,547500,988300,4160000,1377400,1436100,12600800,7738300,1173500,5112600,1781800,1205400,1531100,749200,951400,6475200,2065700,10736100,4238800,1420900,2971600,989500,962200,2407200,372000,15186000,6961100,1913400,2495300,3314000,3666300,6781800,12067800,8266800,1985300,4908700,2973700,1528300,2591300,17803700,4047600,7883600,4126400,7605200,1533400,3084600,4814900,484800,521100,2104300,772900,5424000,2191600,1970500,1508400,4161500,6157400,4858600,2280400,5584900,1572300,1874100,2398600,4372300,2939800
2025-02-06,29925300,16309800,251483600,60897100,29297400,13080700,77918200,3832700,3926800,7264400,4294500,7138500,13411400,1738400,21169500,7418100,2023700,4957900,19509700,2218000,4586400,2568100,5604900,13240600,3134300,6420500,13088500,2828000,50426600,3590000,13423400,39793400,2034100,45553800,2423300,4624500,5089800,9145300,45182000,12185300,4576600,1574500,16293500,13753000,2439200,1261700,1010400,428000,2397400,3363300,1007800,1291800,6128300,11967300,3113200,3007000,688500,809300,2715100,4509300,7036900,1533900,15521800,16141100,988000,3634100,683800,816400,6937700,1549400,1116600,25072300,4518000,1329300,4367100,1820700,1453300,3791900,646300,2209200,5837400,1730400,19545700,13659300,1440100,4423800,1260300,828700,2955800,387000,13112700,8543400,2772200,3106800,2389000,3962900,6242700,15741100,10466600,2122300,4289200,2592600,2478800,1823000,8689300,2303200,5608600,4540500,4578200,1337800,3334200,3931500,714800,446300,1231200,1165800,5765800,1308400,1748600,1239000,3339000,3247800,2593300,3152600,5674300,1607800,1586800,1396700,5684900,5611500
2025-02-07,39707200,22886800,228186300,77539300,49315000,16427100,70298300,3205100,3349100,6857900,4261200,4426100,10051600,2008300,22117500,6204900,2530200,4535600,15815000,1632900,3805900,2693500,5872300,7626100,3212900,4724900,12451100,2437400,46082500,2858000,13184700,26504700,1826900,58277900,1668100,3388300,5380500,9320400,36512800,6696600,3529000,2185500,7841700,7207500,2616700,1387200,1192100,430600,2163600,3827300,1061000,1347400,3370300,11502400,3954400,1804800,731700,898000,3194700,6349400,9991300,1430900,23861000,15602800,1485800,6345800,703100,1411400,11183600,1826900,885700,14340200,7182200,1154100,5230600,1271900,1078000,2803600,624600,1530000,4133700,1607100,10310300,8008300,1396900,3072900,1276200,851500,2210300,529800,11776400,12121700,2006100,2263000,2377500,3746700,5161900,12992700,8121000,1974200,5756700,3511600,2877200,1911700,7770000,3078300,4517200,3988300,4634400,855100,2634000,3012400,496600,549600,1053700,1619100,5943800,1642500,2040200,1263800,5077900,3067800,3476900,2861500,5794000,1545100,1520000,2140300,5562500,3797800
2025-02-10,33115600,20817900,216989100,35419900,23105600,12904300,77514900,2907300,3143100,8627400,6067000,3065600,12142200,2357700,23901600,6936200,2617600,7062900,21212100,2036900,3685700,3946700,8715400,5981900,3296600,5653800,15274600,1771300,34905400,8052000,16154300,26725200,2972000,73007300,1876700,2375600,3827100,9121300,39632700,6628200,5517700,2315000,6237700,5899800,2351600,1174900,1759600,191800,1980600,5344900,1249000,1427800,3564400,8348400,3787500,1944400,683700,1348800,2820500,5029300,7625900,1571300,15816200,16217900,1761600,5113200,769000,1236800,5111300,2347800,918500,16656800,9628200,1523700,7038700,2125900,858000,2528700,829900,1632400,17849300,3227000,10681600,6494800,1695800,3650200,1836700,686400,1698700,613700,9388100,10338500,2723200,2465200,2221100,5103900,7269800,16680600,6922800,1697300,4003500,3031300,2185200,1777000,9991700,3778900,4465600,4162700,7114400,1086500,2748600,2444500,569100,540300,781200,2936300,4031400,1747100,1490400,972700,4141600,4839200,2606700,2473700,7279100,1536500,1570600,2426400,6735900,2638300
2025-02-11,53718400,18140600,178902400,23713700,21239500,12998000,118543400,2322600,2631900,7196400,5154800,1944200,12713100,1847800,18476200,7554500,1441800,5438100,20922300,1748500,3977000,3257000,6354000,5455900,3331800,6011800,11953600,2121000,35033800,4180400,30589100,20314900,2234300,150960700,1587700,3506900,3795300,7020100,36593300,3077200,5096800,2584800,6588100,4989600,2711400,1016000,1561000,177400,1549900,3320600,837100,906100,4801600,4683100,4110900,1516900,884900,1489000,2335700,6534800,6528800,1856700,17702500,12124000,1375500,5664800,431600,959600,4430100,2636500,1270800,8724200,6260000,1910100,6509700,1202800,1229500,2101800,516800,1419200,59327300,1856100,9993800,5957500,2259000,2168800,1679000,1040700,2085000,480000,11266700,8063700,2381300,7531200,3666900,3359300,8835200,16879100,10983000,1722300,4782600,2882200,2704100,1912200,9280500,2205800,3610500,3464500,3141100,1222800,3216000,1920600,552900,515600,744300,1272000,2960400,1203700,1211900,769500,4376900,5604100,2404700,3165900,8935800,2341500,3162400,2648800,4593200,2284300
2025-02-12,45243300,19121700,160278600,32285200,22072600,12016500,105382700,3297600,3859200,6683900,6760100,2533400,18244100,1722200,16397300,7746000,3387000,6037400,14785300,1662300,4525000,3308500,6658200,5643400,3389000,6693500,15162100,2251000,25319700,3110200,26033800,29777100,2062200,162631200,1695200,2629900,5364200,8574000,31671600,3413000,4688900,2656900,5505700,5268900,2295800,1677600,1137900,198900,2634000,5154900,1115400,1282800,3075300,7269400,4595200,2833100,562900,2038900,2411500,7053200,7454800,1737800,30116300,22874700,1400100,4172500,979700,1091500,4412300,2364300,1292200,8502900,16210300,3538200,7207800,1712700,1443600,2496700,634000,1972100,60765000,2238400,10448100,5553600,1492000,2557500,1041600,818200,2045000,665100,14649100,7585800,3133000,3896000,2510500,3754000,7958900,15357000,7306300,2391400,6429000,2311800,1888000,1826700,19137900,2549900,6302400,3411900,2696200,1438200,2649300,2078000,688500,454800,946200,944900,3981400,4474100,1718000,863800,4723000,5075900,4149900,3163000,10307900,1704700,3704200,2567400,5683900,2706200
2025-02-13,53614100,23891700,197430000,31346500,21402500,12569100,89441500,3274700,2835100,8398700,4279200,2472900,15460000,1709500,20962000,10704700,3067900,6328300,20415100,1623300,4108900,2794400,7175300,4312100,3476100,7836400,12604400,3387300,40911800,3096800,24393100,26815400,1915400,248661300,2265300,2061700,3737300,15173000,30612500,3382100,4699800,2279800,6362200,5758600,2031800,1563400,1350300,224400,1832100,6580400,1270400,2400000,4531500,10046300,3763300,3547200,480500,3058400,3134900,5991000,6421700,1609900,43257700,16579900,1288000,13223000,1049100,1792700,3601400,1733400,604700,8917200,8715000,2257400,7198800,1670800,1227300,2085300,601100,1715000,27501400,1975200,11108400,4566300,1490200,1853600,999200,573600,1567600,914800,12099000,9329100,1950100,2990200,3179100,4336500,13615800,14668500,7560100,2256900,5325900,2803000,1674300,1513200,14620700,3086100,3906500,3712700,5722500,1230200,3015500,1951800,400400,796400,939500,1031300,4856600,2315300,818500,1350200,4396300,4995700,5658500,4939000,7562100,2132600,1860300,2255600,3783500,2433000
2025-02-14,40896200,22758500,195479600,27031100,20448400,16901200,68277300,2825800,3705300,5688600,5720300,3222300,15733500,1927400,16988800,6411800,3004400,13179500,26779000,1410700,3976900,2623000,5001800,5879700,3145400,5828800,14109500,2024700,32477200,2674400,20779100,25960500,1517100,230254100,1705500,2189300,4137900,14184600,33214600,5351400,5044500,1696300,4691300,4778200,2246000,1503400,995000,202500,1805900,7715900,1188800,3252800,3925300,9115000,4268500,2045300,965200,1919300,3938600,10855400,7260900,1348800,23693300,21284500,924100,13989000,943700,2104800,4981100,1436300,623000,13227200,6400400,1692200,4791700,1579600,1202200,2100000,553800,1451600,9583500,1725500,16035000,5376200,973300,1776100,1919800,740400,1691900,1097300,12225100,7960800,2220600,3285900,2411800,2814000,7440800,12565400,8293000,3073900,4549000,2809200,2350600,1515700,9271900,2542000,3856600,4137100,6107100,1723600,3175100,2151800,353200,1034300,1013800,881900,5098000,1849800,1162500,1719900,4390800,3663700,3581600,2770900,8593000,1665300,1948200,1743200,4675800,4167800
2025-02-18,48822500,21423100,219176600,42975100,29916700,21938700,51631700,3351000,8759300,7919800,5822000,4289400,20060300,2064100,26080500,9670700,3994000,7075300,25897800,2090600,6065500,2973800,8738700,5262100,4229300,5981500,18247300,3701100,31720300,3367800,15569100,37824100,2969600,284292200,2808500,2162200,4578700,12090900,40499700,4897900,3797000,1709300,7292600,7986900,2350100,1672700,1405300,277900,1989400,5386200,1696000,2812500,4262800,7574100,4396000,3120200,1048500,2367600,7400200,14516700,11430500,2053900,22047500,29641900,2746300,9069300,1118700,2806700,6666600,2320400,826000,10918500,9434600,1327600,5589000,1791200,1588900,1777900,632100,1084500,9766000,2024500,17907000,8662000,1745000,2230000,1378500,1029700,1394300,618300,14315700,11777700,2393100,4402600,2859100,3457600,7370600,12601900,9929400,2500200,4901600,3788000,2250000,4620500,11786200,5046300,3931100,3827600,8073500,1237500,2682300,2296100,550800,760600,817600,737900,4012200,1979900,1132100,1488200,4207600,3512300,4726600,3146400,11062900,2637600,2568500,1728800,5189700,3177200
2025-02-19,32204200,24114200,167536000,28566700,19549400,17535500,67094400,2436500,4380300,7007200,4152300,3205500,10964700,2459100,16375500,7974700,3780000,7910700,17435100,1349600,4888700,2965500,5777300,5012000,2600000,4945800,18508000,1438000,28807700,2990700,16032300,38967800,1965200,151881700,1883800,2806900,8438300,8843000,37292400,5064600,3623100,2488500,6849600,7052200,1953600,1737200,1454600,187200,2513300,5124600,1286300,2802100,3718700,8268900,2699100,2211000,760300,2095200,9789600,8972100,8688500,2063000,14164100,17875900,1601400,5626800,2417700,7638300,4912100,2428100,638300,10770900,6384100,1548400,4572700,1734500,1123900,2236700,578700,1738400,8908200,2148200,9710800,5871100,1745100,2505500,887500,854300,2042500,447300,12752500,7515100,2306000,3631100,2549700,2729800,7502600,12193400,10899300,2086300,3893500,2447700,2420000,2636000,9573300,6876000,5943400,4307000,6564800,1094700,2712500,1781200,478000,646400,818300,662000,4901600,1957400,1006700,2437500,5049800,4744600,3860600,2510600,7994000,2514300,1857500,1405800,4284300,2425300
2025-02-20,32316900,23508700,143903600,30001700,20441500,12587400,45965400,2651000,4144300,13846700,5697000,2990300,16325800,2181900,16104000,7224000,2703500,6162600,14851500,2000500,5067000,2337600,6789800,6393100,3111800,6256200,55450900,2252400,27219600,3020000,13398000,40001100,1967800,144939600,1335400,2319000,9190100,9340500,37139000,3636000,8860800,1425400,6316400,7431500,3929000,1351200,1576500,301600,2025700,3132000,1328200,1358000,4884800,6343800,2969100,2174100,769700,1514500,5889800,5804300,8737000,2703900,14836600,14488000,1578600,5878700,1270900,3621000,6895600,2788200,627500,8953500,7684500,2056500,4718400,1270000,1324900,1374500,615700,1545500,9361800,2830300,15160300,5599900,1308800,1643400,1064900,667900,1787000,356800,9999100,6309200,2837300,3154300,2464500,2986200,6417500,12513600,8290700,2352500,6195900,4486100,2442300,9504100,8641100,6024500,5909600,3252800,7028300,1727100,1982900,1438900,474700,576100,878400,904400,4599800,1804400,830700,1275200,9109200,4128600,3159500,2702100,6945000,2213100,2580200,1722200,3676400,1878400
2025-02-21,53197400,27524800,228217600,55323900,35199200,15660400,74058600,4085100,19864900,12835600,6924100,3940400,14710000,2256100,24883600,12546900,5287000,9813700,15678900,1816300,5889400,3376000,10604400,7353200,3738700,6689800,35014800,3751700,41353700,3036700,21662300,43485900,1613900,111630900,1939600,3261400,7349900,16742500,54611500,6222100,6704100,3292500,12531900,7117200,3000800,2004200,1444000,724500,3165000,4846100,1675100,1652400,5667900,9664700,5419500,3225200,1254000,1104300,6176500,11763000,9713900,2006400,18905800,18650800,1670100,5457100,1371000,4553700,5172100,4125300,727400,11105500,9732800,1814000,6217000,2213700,1737100,2132100,773200,1638400,9856800,3280200,14907800,5845200,1335100,2853100,1054200,1751200,2193700,690200,13671600,8562200,3456800,12517500,1996200,4112800,11081300,21468900,10112100,3936400,9052900,3528400,2677000,3903000,14717900,5381500,5971200,4747300,7703000,1978500,4401500,2334300,634300,851000,918400,1114000,6695200,2978800,1234300,1097800,5347900,5117600,4424000,4002000,13604600,4699100,4414800,2969500,6204000,2379400
2025-02-24,51326400,26443700,251381100,42387600,29854200,15677000,76052300,9862400,6919300,10372800,5055900,3017100,13153500,1752500,33050400,10201900,5722000,8564100,19452300,1759700,6305000,2807900,7187000,6652900,4426200,5925000,29755900,2755800,29072200,3397600,21418400,35512200,1375400,91358100,2108300,4286600,7675900,11970900,43823300,6742200,7784500,5576700,9827800,8687700,3274100,1692800,1245400,350200,4871400,4461000,1441500,1946200,4398100,13120500,4299100,2513300,1141500,1245800,4778300,7158500,10639100,2040900,17287500,14883700,1374100,4142300,1374000,4303500,5413900,6493900,896400,13215800,10495100,1565400,4878100,2494800,1299300,1805300,837000,1488400,7489400,2450600,12830000,5969300,1325000,3467500,1434100,1280300,1880600,339900,12990200,6277700,2233300,5831100,3688700,4545200,9039800,15017200,13747000,3883400,8772900,4827000,2035400,2583300,12637600,2833400,4004600,5409500,7946100,1706600,5861500,2758800,512100,643900,1166800,808300,7074400,3477800,1511700,926800,5476400,4323600,2731300,3075000,8053400,2279800,2943100,2480400,5246400,3010300
2025-02-25,48013300,29387400,271428700,58958000,41913400,20579700,134228800,6757500,9101000,9608400,6191900,5111300,14497000,3609500,33100800,12303700,6823900,7314900,18417300,2083800,7746800,2612700,9474600,7360100,4738300,6810900,29331200,1947600,39169200,3891600,21555600,38119000,1888700,88886500,2342100,4365700,7441700,14063400,43560100,3798400,7458500,2911600,8244900,9348100,2885900,2144300,1199200,359000,4380900,6007900,2549500,1715500,6292200,11001800,4121400,3323500,1004000,1214700,4136800,6290300,8316100,3014500,22100100,18608200,1873200,5474800,1867300,2767400,4429600,11067500,1049900,15344100,8072000,1580300,5209500,3039600,2174400,1679400,836400,2908600,16317700,2511700,14501400,5588900,1042200,3456400,1748500,1530300,2253300,507100,14474100,5822000,2367100,2689400,2435600,7094300,7932100,15350000,9374800,4696100,6404300,4423000,2163700,2737400,10326600,4436600,5954200,5818200,7663100,2470400,6042100,2529100,984000,723700,1283600,618500,6207800,3738300,2319200,1316600,4871100,3867400,3111900,3408700,8813500,3853400,3481300,3506100,6783000,3713400
2025-02-26,44433600,19619000,322553800,39120600,35431300,14488700,100118300,3543500,5108400,5943600,5960600,3032800,10446400,2028000,21368300,11396400,3871500,5519000,13534200,1555700,4766700,1947600,9076500,12638500,3397200,6005200,19069700,2267500,29178200,4140900,14531200,32251700,1330500,67449300,1576100,2786900,5611600,8010500,30103300,3126700,5493600,2477000,9161900,6865100,2001200,2002500,823400,257200,4664300,3904500,1098300,1466900,3460100,7466800,3157400,2397800,614300,1557700,2908200,5108500,6915100,4674200,13452300,21335200,1295700,2646000,1540300,2836700,3799700,3810100,712900,7273100,5911200,1310200,4746900,1910800,2209000,1719400,583100,2109600,7544800,1899400,13115000,5120000,703900,3256000,1250400,1504200,1372400,367600,11607300,6292400,2523900,3947000,2281600,3242300,7359600,12330800,7658800,3301800,7714200,5391100,4394600,2134100,10462700,2823900,6035500,3930200,5024300,1874400,4302800,2173300,646000,499900,1086800,711100,5589400,2280100,1280800,1091100,5241800,4422300,3021500,2446500,11508600,3602300,2072700,1856600,5605800,3907500
2025-02-27,41153600,21127400,443175800,40548600,39991000,12500000,101748200,4507700,4216800,8204400,7298100,3085400,15293200,2436500,27572900,8364600,2825100,5467000,10717500,1629100,5696900,2340200,6731000,16691400,3766600,7517200,16431500,2735400,47263700,3350400,16789500,28477700,1539000,97871900,2071000,3249100,7761700,9379800,28268300,2755400,5538700,3012400,10807200,6073200,2396300,1455100,1054100,209600,2702100,5758900,1482900,1458100,3402200,9013700,3480200,1971000,675200,1328600,4480000,4735900,7436800,2451700,24695600,22386300,3083000,4714100,2037000,2618800,4305500,2738400,568500,9812100,6301000,1215900,4494000,1729100,1327100,1259300,705600,1788600,7218200,2031800,8485900,5762900,1035900,2805700,1630800,1095400,1614800,334900,15135900,6306300,2704800,2701700,2422000,3178200,7264700,15315700,7292400,3137200,6164500,2156200,2291100,2417900,10348300,2390700,5828300,3673800,7541100,988800,4525900,2575400,549100,542400,808100,603100,6408400,2136900,2093200,795100,5155700,5773100,3239100,3661300,6560700,4382800,3313900,2138000,4440500,4553500
2025-02-28,56833400,32845700,389091100,51771700,48130600,17534200,115697000,6850300,6146300,10467100,15857300,4071100,18821700,3205400,39747200,12037200,4263500,10240100,15482100,3307100,13136400,3936900,8455500,10863100,4717400,8828500,25451300,5768000,45194600,4972900,22167400,62621100,2229300,104133800,2332900,3173000,9024500,11247700,51531700,3976600,7424200,3252600,10149500,9654800,3337200,1567900,2470500,305400,3011000,7461000,2401400,1433600,7988800,11466000,6117400,3210300,1412300,1995800,4631200,7685300,12843300,2444400,26711800,23359100,5094000,5190500,1581700,2102100,5126300,3080400,1028800,20219700,12604000,2324300,3819000,2025700,1554600,2813600,1055300,3469100,12686600,3336300,21233600,7194500,1639000,5508600,2528700,1641900,2361400,517200,17747800,9002600,6868700,5739900,3007800,7100800,9105500,16400200,9966600,3361400,8893600,3051400,3137800,2970300,12186600,6466000,8626900,5332900,15068300,1949200,4806000,2590400,911100,1219300,1437800,834800,9325400,3414400,2510800,1386900,6142200,7862300,5403200,4391000,12319500,6051800,5254600,2614700,12161700,7085500
2025-03-03,47184000,23007700,411381400,42948400,40770500,10843800,115551400,5112300,5700200,9058300,9099600,3979800,18706900,3092600,37435600,9191500,3397600,7615300,13636100,2422500,7016400,2607700,8321700,6298200,3907400,9059800,18372200,3011100,38958000,4371300,21717600,46946000,2330300,141348700,3072900,2970700,6141300,9492200,54048600,5333500,5969400,2218000,9601900,5459000,3152300,1545900,1282500,351900,2740900,6215800,1708300,1579400,2977700,9225500,5376400,2569700,767000,1487700,5000100,9306100,8081800,1597400,21810700,20281800,2524500,5120800,2101900,2063000,5292000,3286500,708600,11214100,10017300,1617100,3223000,2036300,1526000,1653200,691000,1413600,9984000,2342500,20121100,8882000,1834200,3658500,1687300,2089200,2009000,443600,18379000,12640200,7432300,6055200,2714500,3557300,5956300,16312200,16727100,3495000,12120900,3695700,3423100,4010200,8911000,3373800,10285200,4732300,8324900,1728200,4890700,2585400,709900,1130600,1094600,783600,6672800,2467900,1318000,1633400,5725400,6791700,4264900,3452000,7793100,3706000,3555900,2097700,5295500,5015600
